# time, time_amplitude
6.263000000000000256e+01,4.166077480223633338e-04
6.264000000000000057e+01,4.123374203834391928e-04
6.264999999999999858e+01,4.070362240133823853e-04
6.265999999999999659e+01,4.029485072301092923e-04
6.267000000000000171e+01,4.015159037099563896e-04
6.267999999999999972e+01,4.030211541204049581e-04
6.268999999999999773e+01,4.068665519066900311e-04
6.270000000000000284e+01,4.112656206796805715e-04
6.271000000000000085e+01,4.147134575941282099e-04
6.271999999999999886e+01,4.165685673417675598e-04
6.272999999999999687e+01,4.172717128317548693e-04
6.274000000000000199e+01,4.190248162707670078e-04
6.275000000000000000e+01,4.220419842496677776e-04
6.275999999999999801e+01,4.225345132186297207e-04
6.277000000000000313e+01,4.194559531735111502e-04
6.278000000000000114e+01,4.165218494847762421e-04
6.278999999999999915e+01,4.150596709738826407e-04
6.279999999999999716e+01,4.138203408443457678e-04
6.281000000000000227e+01,4.139171669741183710e-04
6.282000000000000028e+01,4.154240231161982042e-04
6.282999999999999829e+01,4.147082996702938025e-04
6.284000000000000341e+01,4.112356515561117190e-04
6.285000000000000142e+01,4.091748704173807458e-04
6.285999999999999943e+01,4.094748273342417003e-04
6.286999999999999744e+01,4.090961125888300924e-04
6.288000000000000256e+01,4.073651673611893877e-04
6.289000000000000057e+01,4.050748054083240231e-04
6.289999999999999858e+01,4.009757004478308427e-04
6.290999999999999659e+01,3.953441326763082009e-04
6.292000000000000171e+01,3.923224153693538369e-04
6.292999999999999972e+01,3.939873320584694736e-04
6.293999999999999773e+01,3.961804213123347289e-04
6.295000000000000284e+01,3.950194929871259281e-04
6.296000000000000085e+01,3.931485725142842553e-04
6.296999999999999886e+01,3.937847396466311566e-04
6.297999999999999687e+01,3.952930175556667843e-04
6.299000000000000199e+01,3.962809866302948185e-04
6.300000000000000000e+01,3.968605755311695074e-04
6.300999999999999801e+01,3.947568930208267333e-04
6.302000000000000313e+01,3.893977096923699065e-04
6.303000000000000114e+01,3.851774930028862925e-04
6.303999999999999915e+01,3.850230467857694485e-04
6.304999999999999716e+01,3.875914974440239163e-04
6.306000000000000227e+01,3.910066673517425010e-04
