# time, time_amplitude
6.182000000000000028e+01,2.992421877900997332e-04
6.182999999999999829e+01,2.967712822497015112e-04
6.184000000000000341e+01,2.980372655018587451e-04
6.185000000000000142e+01,2.983124238349025713e-04
6.185999999999999943e+01,2.954941455963664386e-04
6.186999999999999744e+01,2.946880949772499501e-04
6.188000000000000256e+01,2.958044931314699464e-04
6.189000000000000057e+01,2.960558081663201987e-04
6.189999999999999858e+01,2.970901684074894679e-04
6.190999999999999659e+01,2.981156926576749785e-04
6.192000000000000171e+01,2.972586752014617505e-04
6.192999999999999972e+01,2.975012027987541724e-04
6.193999999999999773e+01,2.994754442240615084e-04
6.195000000000000284e+01,3.004753334980420337e-04
6.196000000000000085e+01,3.012106849504224415e-04
6.196999999999999886e+01,3.016172922391877195e-04
6.197999999999999687e+01,2.997922972592237520e-04
6.199000000000000199e+01,2.992789455200522714e-04
6.200000000000000000e+01,3.035847426091354520e-04
6.200999999999999801e+01,3.079512093507303749e-04
6.202000000000000313e+01,3.079507350844525948e-04
6.203000000000000114e+01,3.060646757196324179e-04
6.203999999999999915e+01,3.041478571628775693e-04
6.204999999999999716e+01,3.017102194875019138e-04
6.206000000000000227e+01,3.011865850500294178e-04
6.207000000000000028e+01,3.038319596318094125e-04
6.207999999999999829e+01,3.057196473603456454e-04
6.209000000000000341e+01,3.046292032170048558e-04
6.210000000000000142e+01,3.025908069116474051e-04
6.210999999999999943e+01,3.002107951751428814e-04
6.211999999999999744e+01,2.973174192156265269e-04
6.213000000000000256e+01,2.961042830082559864e-04
6.214000000000000057e+01,2.973295886956108533e-04
6.214999999999999858e+01,2.990225335440117307e-04
6.215999999999999659e+01,3.004114971294031752e-04
6.217000000000000171e+01,3.013813177462584835e-04
6.217999999999999972e+01,3.012059926543266030e-04
6.218999999999999773e+01,3.008932467681521843e-04
6.220000000000000284e+01,3.017724723528391446e-04
6.221000000000000085e+01,3.029648657631317803e-04
6.221999999999999886e+01,3.031140009479329741e-04
6.222999999999999687e+01,3.012789825871875428e-04
6.224000000000000199e+01,2.984500312737279823e-04
6.225000000000000000e+01,2.986887515785556003e-04
6.225999999999999801e+01,3.023809555138623571e-04
6.227000000000000313e+01,3.042692641009192176e-04
6.228000000000000114e+01,3.028799281625303252e-04
6.228999999999999915e+01,3.010632898707898204e-04
6.229999999999999716e+01,2.994478050945895142e-04
6.231000000000000227e+01,2.985625090017176653e-04
6.232000000000000028e+01,2.992379557313425858e-04
6.232999999999999829e+01,2.998998255399126442e-04
6.234000000000000341e+01,3.001305146655054322e-04
6.235000000000000142e+01,3.004420441930118202e-04
6.235999999999999943e+01,3.001397387466348769e-04
6.236999999999999744e+01,3.007523371728696988e-04
6.238000000000000256e+01,3.027342476283775255e-04
6.239000000000000057e+01,3.025822905015948094e-04
6.239999999999999858e+01,3.007700763206401376e-04
6.240999999999999659e+01,3.004246452633732600e-04
6.242000000000000171e+01,3.002362013001568311e-04
6.242999999999999972e+01,3.000041038358916361e-04
6.243999999999999773e+01,3.015117270210559541e-04
6.245000000000000284e+01,3.023215244954367007e-04
6.246000000000000085e+01,3.013379102294630289e-04
6.246999999999999886e+01,3.012971305585866863e-04
6.247999999999999687e+01,3.015743163836879484e-04
6.249000000000000199e+01,3.009949610837112707e-04
6.250000000000000000e+01,3.009140652742324160e-04
6.250999999999999801e+01,3.000547397405379873e-04
6.252000000000000313e+01,2.984205566254402716e-04
6.253000000000000114e+01,2.995478125201474608e-04
